User,Film,Rating
Metacritic User Score,The Life Ahead,3.65
Metacritic User Score,Mile 22,2.7
Metacritic User Score,His House,3.6
Metacritic User Score,Holidate,2.6
Metacritic User Score,Over the Moon,3.4
Metacritic User Score,Rebecca,3.4
Metacritic User Score,The Trial of the Chicago 7,3.75
Metacritic User Score,Hubie Halloween,2.6
Metacritic User Score,David Attenborough: A Life on Our Planet,4.55
Metacritic User Score,The Outpost,3.6
Metacritic User Score,American Murder: The Family Next Door,3.85
Metacritic User Score,Enola Holmes,1.25
Metacritic User Score,The Devil All The Time,3.9
Metacritic User Score,The Babysitter: Killer Queen,3.35
Metacritic User Score,The Social Dilemma,3.85
Metacritic User Score,My Octopus Teacher,4.0
Metacritic User Score,I'm Thinking of Ending Things,3.4
Metacritic User Score,Children of the Sea,3.5
Metacritic User Score,Project Power,2.55
Metacritic User Score,Last Knights,3.6
Metacritic User Score,Last Night,3.45
Metacritic User Score,Legion,2.25
Metacritic User Score,Midnight Special,3.4
Metacritic User Score,Movie 43,1.55
Metacritic User Score,Muppets Most Wanted,3.15
Metacritic User Score,Nightcrawler,4.3
Metacritic User Score,Resident Evil: Afterlife,2.75
Metacritic User Score,Scary Movie 5,1.4
Metacritic User Score,Scott Pilgrim vs. the World,4.05
Metacritic User Score,Sex and the City 2,2.05
Metacritic User Score,Shark Night,2.1
Metacritic User Score,Legend of the Guardians: The Owls of Ga'Hoole,3.5
Metacritic User Score,"Love, Rosie",3.4
Metacritic User Score,Room,4.15
Metacritic User Score,Say When,3.3
Metacritic User Score,Searching for Sugar Man,4.15
Metacritic User Score,Season of the Witch,2.55
Metacritic User Score,Senna,4.3
Metacritic User Score,Paddleton,4.0
Metacritic User Score,High Flying Bird,3.0
Metacritic User Score,Velvet Buzzsaw,2.8
Metacritic User Score,The Black Prince,2.3
Metacritic User Score,Studio 54,3.1
Metacritic User Score,Polar,3.2
Metacritic User Score,GODZILLA The Planet Eater,2.2
Metacritic User Score,Bird Box,3.0
Metacritic User Score,The Christmas Chronicles,2.6
Metacritic User Score,The Princess Switch,2.9
Metacritic User Score,Outlaw King,3.7
Metacritic User Score,Shirkers,3.8
Metacritic User Score,The Night Comes for Us,3.7
Metacritic User Score,Apostle,3.1
Metacritic User Score,The Kindergarten Teacher,3.8
Metacritic User Score,Hold the Dark,2.6
Metacritic User Score,Sierra Burgess Is A Loser,2.2
Metacritic User Score,The After Party,2.7
Metacritic User Score,Extinction,2.7
Metacritic User Score,Father of the Year,1.3
Metacritic User Score,Alex Strangelove,3.4
Metacritic User Score,Outside In,3.7
Metacritic User Score,The Kissing Booth,2.2
Metacritic User Score,Beyond Skyline,2.6
Metacritic User Score,6 Balloons,3.4
Metacritic User Score,Sun Dogs,3.6
Metacritic User Score,The Outsider,3.4
Metacritic User Score,Bullet Head,2.9
Metacritic User Score,Judwaa 2,2.4
Metacritic User Score,Irreplaceable You,2.6
Metacritic User Score,Pokémon the Movie: I Choose You!,3.6
Metacritic User Score,The Ballad of Buster Scruggs,3.8
Metacritic User Score,The Other Side of the Wind,4.0
Metacritic User Score,Private Life,3.9
Metacritic User Score,The Package,2.8
Metacritic User Score,Duck Duck Goose,1.2
Metacritic User Score,Set It Up,3.9
Metacritic User Score,Candy Jar,3.7
Metacritic User Score,Psychokinesis,3.1
Metacritic User Score,Kodachrome,3.7
Metacritic User Score,Benji,3.8
Metacritic User Score,The Ritual,3.5
Metacritic User Score,The Clapper,3.0
Metacritic User Score,Duck Butter,3.1
Metacritic User Score,How It Ends,2.1
Metacritic User Score,Like Father,2.6
Metacritic User Score,The Debt Collector,2.2
Metacritic User Score,Gnome Alone,3.4
Metacritic User Score,Head Count,3.15
Metacritic User Score,First Kill,2.9
Metacritic User Score,Freak Show,4.1
Metacritic User Score,How to Be a Latin Lover,2.7
Metacritic User Score,Ghost House,2.15
Metacritic User Score,Goosebumps 2: Haunted Halloween,2.35
Metacritic User Score,Happy Hunting,2.0
Metacritic User Score,Hotel Transylvania 3: Summer Vacation,3.2
Metacritic User Score,Kickboxer: Retaliation,3.05
Metacritic User Score,Krystal,2.75
Metacritic User Score,Kung Fu Yoga,2.35
Metacritic User Score,Mary Poppins Returns,3.35
Metacritic User Score,Molly's Game,3.7
Metacritic User Score,November Criminals,2.45
Metacritic User Score,Peter Rabbit,3.2
Metacritic User Score,Ralph Breaks the Internet: Wreck-It Ralph 2,3.2
Metacritic User Score,Rememory,2.8
Metacritic User Score,Super Dark Times,3.55
Metacritic User Score,Running for Grace,4.15
Metacritic User Score,Saturday Church,3.8
Metacritic User Score,Solo: A Star Wars Story,3.05
Metacritic User Score,Spider-Man: Into the Spider-Verse,4.3
Metacritic User Score,Star Wars: Episode VIII: The Last Jedi,2.05
Metacritic User Score,Straight Up,3.45
Metacritic User Score,Submission,3.5
Metacritic User Score,Sweet Virginia,3.6
Metacritic User Score,The Angry Birds Movie 2,3.4
Metacritic User Score,The Breadwinner,4.0
Metacritic User Score,The Bye Bye Man,1.6
Metacritic User Score,The Case for Christ,3.3
Metacritic User Score,The Endless,3.65
Metacritic User Score,Thor: Ragnarok,3.9
Metacritic User Score,The Force,2.65
Metacritic User Score,The Foreigner,3.55
Metacritic User Score,The Hurricane Heist,2.3
Metacritic User Score,The Incredibles 2,3.9
Metacritic User Score,The Secret Life of Pets 2,3.1
Metacritic User Score,The Nutcracker and the Four Realms,2.45
Metacritic User Score,The Little Mermaid,2.5
Metacritic User Score,Bright,3.55
Metacritic User Score,Death Note,1.6
Metacritic User Score,Okja,3.75
Metacritic User Score,Ant-Man and the Wasp,3.55
Metacritic User Score,Avengers: Infinity War,4.35
Metacritic User Score,Black Panther,3.15
Metacritic User Score,Burning,3.9
Metacritic User Score,Christopher Robin,3.75
Metacritic User Score,Berlin Syndrome,3.0
Metacritic User Score,Naked,2.2
Metacritic User Score,Icarus,3.7
Metacritic User Score,To the Bone,3.3
Metacritic User Score,When We First Met,2.95
Metacritic User Score,War Machine,3.05
Metacritic User Score,IBOY,2.8
Metacritic User Score,1BR,3.1
Metacritic User Score,Temple,2.35
Metacritic User Score,A Bad Moms Christmas,2.4
Metacritic User Score,A Wrinkle in Time,1.45
Metacritic User Score,American Assassin,2.85
Metacritic User Score,American Hangman,2.15
Metacritic User Score,Mudbound,3.35
Metacritic User Score,1922,3.45
Metacritic User Score,The Babysitter,3.45
Metacritic User Score,Breath,4.15
Metacritic User Score,Long Shot,3.0
Metacritic User Score,Newness,3.45
Metacritic User Score,What Happened to Monday,3.25
Metacritic User Score,Domino,2.2
Metacritic User Score,The Cloverfield Paradox,2.65
Metacritic User Score,A Futile and Stupid Gesture,3.3
Metacritic User Score,Pottersville,2.4
Metacritic User Score,Voyeur,3.35
Metacritic User Score,A Christmas Prince,3.3
Metacritic User Score,Our Souls at Night,3.4
Metacritic User Score,Gaga: Five Foot Two,3.95
Metacritic User Score,Cult of Chucky,3.1
Metacritic User Score,Message from the King,2.95
Metacritic User Score,Chasing Coral,3.4
Metacritic User Score,Joshua: Teenager vs. Superpower,2.9
Metacritic User Score,Get Me Roger Stone,3.95
Metacritic User Score,Small Crimes,2.95
Metacritic User Score,Sand Castle,3.15
Metacritic User Score,Tramps,3.3
Metacritic User Score,Sandy Wexler,2.25
Metacritic User Score,Burning Sands,2.2
Metacritic User Score,Clinical,2.6
Metacritic User Score,Coin Heist,4.2
Metacritic User Score,14 Cameras,1.75
Metacritic User Score,2036 Origin Unknown,2.8
Metacritic User Score,6 Days,3.5
Metacritic User Score,Almost Love,2.75
Metacritic User Score,The Kissing Booth 2,1.65
Metacritic User Score,Ip Man 4: The Finale,3.35
Metacritic User Score,The Old Guard,2.95
Metacritic User Score,A Whisker Away,3.5
Metacritic User Score,Da 5 Bloods,2.85
Metacritic User Score,Before I Fall,3.2
Metacritic User Score,The Night Clerk,3.2
Metacritic User Score,Lady Bird,3.8
Metacritic User Score,The Disaster Artist,3.8
Metacritic User Score,Ne Zha,4.3
Metacritic User Score,Uncut Gems,3.6
Metacritic User Score,The Half Of It,4.0
Metacritic User Score,Dangerous Lies,2.5
Metacritic User Score,The Willoughbys,3.4
Metacritic User Score,Love Wedding Repeat,2.0
Metacritic User Score,Tigertail,3.75
Metacritic User Score,The Florida Project,3.7
Metacritic User Score,The Killing of a Sacred Deer,3.4
Metacritic User Score,Angel Has Fallen,3.05
Metacritic User Score,The Occupant,2.95
Metacritic User Score,Lost Girls,2.85
Metacritic User Score,Spenser Confidential,3.0
Metacritic User Score,All The Bright Places,3.3
Metacritic User Score,To All the Boys: P.S. I Still Love You,2.7
Metacritic User Score,Horse Girl,3.25
Metacritic User Score,A Ghost Story,3.55
Metacritic User Score,The Two Popes,3.8
Metacritic User Score,The Long Dumb Road,2.3
Metacritic User Score,Eurovision Song Contest: The Story of Fire Saga,3.85
Metacritic User Score,Athlete A,3.5
Metacritic User Score,The Last Days of American Crime,1.05
Metacritic User Score,The Wrong Missy,2.25
Metacritic User Score,Have a Good Trip: Adventures in Psychedelics,3.5
Metacritic User Score,John Henry,1.45
Metacritic User Score,Bennett's War,4.15
Metacritic User Score,All Day and a Night,3.35
Metacritic User Score,6 Underground,2.8
Metacritic User Score,Marriage Story,4.1
Metacritic User Score,Master Z: The Ip Man Legacy,3.25
Metacritic User Score,After,2.2
Metacritic User Score,In the Tall Grass,2.5
Metacritic User Score,Tall Girl,1.0
Metacritic User Score,Article 15,2.9
Metacritic User Score,Travis Scott: Look Mom I Can Fly,3.45
Metacritic User Score,PATRICK (2019),2.15
Metacritic User Score,Wine Country,2.3
Metacritic User Score,The Last Summer,2.2
Metacritic User Score,Someone Great,2.9
Metacritic User Score,The Perfect Date,2.55
Metacritic User Score,Mercy Black,1.65
Metacritic User Score,Triple Frontier,3.4
Metacritic User Score,The Dirt,3.4
Metacritic User Score,The Sky Is Pink,3.45
Metacritic User Score,It Comes at Night,3.15
Metacritic User Score,Atlantics,3.2
Metacritic User Score,The Irishman,4.05
Metacritic User Score,HOMECOMING: A film by Beyoncé,4.7
Metacritic User Score,Lady J,3.9
Metacritic User Score,Nappily Ever After,2.5
Metacritic User Score,The Highwaymen,3.6
Metacritic User Score,The Silence,1.6
Metacritic User Score,Rim of the World,2.1
Metacritic User Score,The Perfection,3.05
Metacritic User Score,Sextuplets,2.95
Metacritic User Score,Girls With Balls,2.1
Metacritic User Score,Point Blank,3.05
Metacritic User Score,The Man Who Feels No Pain,3.7
Metacritic User Score,Unicorn Store,1.6
Metacritic User Score,Girl,3.15
Metacritic User Score,Shot Caller,3.8
Metacritic User Score,Iron Sky: The Coming Race,2.5
Metacritic User Score,Earthquake Bird,3.2
Metacritic User Score,Burning Cane,1.8
Metacritic User Score,Shadow,3.65
Metacritic User Score,El Camino: A Breaking Bad Movie,3.7
Metacritic User Score,The Last Airbender,1.2
Metacritic User Score,The Runaways,3.95
Metacritic User Score,Hugo,3.85
Metacritic User Score,Ordinary World,2.9
Metacritic User Score,The Bling Ring,3.15
Metacritic User Score,The Danish Girl,3.4
Metacritic User Score,Sinister 2,2.9
Metacritic User Score,Olympus Has Fallen,2.9
Metacritic User Score,Black Sea,3.3
Metacritic User Score,The Theory of Everything,3.9
Metacritic User Score,Kill the Messenger,3.55
Metacritic User Score,Camp X-Ray,3.65
Metacritic User Score,Cats & Dogs: The Revenge of Kitty Galore,2.5
Metacritic User Score,Chernobyl Diaries,2.3
Metacritic User Score,Clash of the Titans,2.5
Metacritic User Score,Cloud Atlas,4.1
Metacritic User Score,Clouds of Sils Maria,3.5
Metacritic User Score,Dallas Buyers Club,4.1
Metacritic User Score,Death at a Funeral,2.55
Metacritic User Score,Dinner for Schmucks,2.85
Metacritic User Score,Dolphin Tale 2,2.7
Metacritic User Score,Don't Be Afraid of the Dark,2.6
Metacritic User Score,Don't Knock Twice,2.5
Metacritic User Score,Earth to Echo,2.55
Metacritic User Score,Silent Hill: Revelation,2.35
Metacritic User Score,Soul Surfer,3.55
Metacritic User Score,Stonehearst Asylum,3.4
Metacritic User Score,Swiss Army Man,3.65
Metacritic User Score,The Adventures of Tintin,3.9
Metacritic User Score,The Age of Shadows,3.5
Metacritic User Score,The Autopsy of Jane Doe,3.45
Metacritic User Score,The Book of Eli,3.55
Metacritic User Score,The Bounty Hunter,2.05
Metacritic User Score,The Captive,2.55
Metacritic User Score,The Company Men,3.25
Metacritic User Score,The Croods,3.55
Metacritic User Score,The Devil Inside,1.3
Metacritic User Score,The Exception,3.15
Metacritic User Score,The Forgotten,3.75
Metacritic User Score,The Frozen Ground,3.2
Metacritic User Score,The Iron Lady,3.1
Metacritic User Score,Grown Ups,2.5
Metacritic User Score,Chappie,36.0
Metacritic User Score,Extraction,1.9
Metacritic User Score,Green Lantern,3.0
Metacritic User Score,The Interview,3.05
Metacritic User Score,The November Man,2.8
Metacritic User Score,Walk of Shame,2.8
Metacritic User Score,Inception,4.4
Metacritic User Score,Django Unchained,4.3
Metacritic User Score,The Twilight Saga: Breaking Dawn: Part 1,2.3
Metacritic User Score,The Twilight Saga: Breaking Dawn: Part 2,2.4
Metacritic User Score,The Twilight Saga: Eclipse,2.55
Metacritic User Score,Brick Mansions,2.75
Metacritic User Score,Snowpiercer,3.15
Metacritic User Score,Kung Fu Panda 2,3.9
Metacritic User Score,Underworld: Awakening,3.15
Metacritic User Score,A Haunted House 2,1.85
Metacritic User Score,Spy Kids: All the Time in the World,1.5
Metacritic User Score,Sabotage,2.65
Metacritic User Score,Due Date,3.25
Metacritic User Score,Green Zone,3.25
Metacritic User Score,Madagascar 3: Europe's Most Wanted,3.3
Metacritic User Score,The Darkest Hour,36.5
Metacritic User Score,The Whole Truth,2.7
Metacritic User Score,Crimson Peak,3.85
Metacritic User Score,Insidious,3.65
Metacritic User Score,The BFG,3.0
Metacritic User Score,The Conjuring,4.1
Metacritic User Score,The Conjuring 2,3.85
Metacritic User Score,War Dogs,3.95
Metacritic User Score,Shutter Island,4.25
Metacritic User Score,The Next Three Days,3.65
Metacritic User Score,Penguins of Madagascar: The Movie,3.3
Metacritic User Score,Triple 9,3.1
Metacritic User Score,3 Days to Kill,2.85
Metacritic User Score,Cloudy with a Chance of Meatballs 2,3.4
Metacritic User Score,Snowden,3.5
Metacritic User Score,ParaNorman,4.2
Metacritic User Score,Batman: The Killing Joke,3.3
Metacritic User Score,Real Steel,3.55
Metacritic User Score,The Smurfs 2,1.9
Metacritic User Score,How to Train Your Dragon 2,4.15
Metacritic User Score,Puss in Boots,3.75
Metacritic User Score,The Smurfs,2.25
Metacritic User Score,Seventh Son,2.05
Metacritic User Score,Mr. Peabody & Sherman,3.35
Metacritic User Score,Headshot,3.35
Metacritic User Score,Pandora,2.75
Metacritic User Score,Ip Man 3,3.5
Metacritic User Score,Ip Man 2,3.8
Metacritic User Score,The Short Game,3.85
Metacritic User Score,"As Above, So Below",3.15
Metacritic User Score,Before the Flood,4.05
Metacritic User Score,Jupiter Ascending,2.2
Metacritic User Score,The Roommate,2.0
Metacritic User Score,The Social Network,4.1
Metacritic User Score,The Space Between Us,2.6
Metacritic User Score,The Spy Next Door,1.5
Metacritic User Score,Train to Busan,3.95
Metacritic User Score,Transcendence,3.0
Metacritic User Score,Turbo,3.15
Metacritic User Score,Tusk,2.7
Metacritic User Score,Bright Star,3.55
Metacritic User Score,Poseidon,2.95
Metacritic User Score,Welcome Home Roscoe Jenkins,2.7
Metacritic User Score,Beowulf,3.15
Metacritic User Score,Freedomland,2.55
Metacritic User Score,Pineapple Express,3.6
Metacritic User Score,3 Idiots,4.1
Metacritic User Score,Zathura,3.35
Metacritic User Score,Monster House,4.1
Metacritic User Score,Madagascar: Escape 2 Africa,3.45
Metacritic User Score,The Spiderwick Chronicles,3.3
Metacritic User Score,A Single Man,4.15
Metacritic User Score,The Bucket List,3.7
Metacritic User Score,Ip Man,4.15
Metacritic User Score,Final Destination 3,3.1
Metacritic User Score,Ghost Rider,2.0
Metacritic User Score,Planet 51,2.65
Metacritic User Score,The Twilight Saga: New Moon,2.05
Metacritic User Score,Twilight,2.45
Metacritic User Score,Kung Fu Panda,4.15
Metacritic User Score,Memoirs of a Geisha,3.4
Metacritic User Score,Seven Pounds,2.9
Metacritic User Score,Star Trek,3.95
Metacritic User Score,The Strangers,4.0
Metacritic User Score,Felon,3.85
Metacritic User Score,Ninja Assassin,3.35
Metacritic User Score,Never Back Down,3.55
Metacritic User Score,State of Play,3.9
Metacritic User Score,The Lovely Bones,3.1
Metacritic User Score,The Last Exorcism,3.1
Metacritic User Score,The River Thief,3.5
Metacritic User Score,The Seven Five,3.75
Metacritic User Score,The Signal,3.05
Metacritic User Score,The Unknown Known,3.4
Metacritic User Score,Newtown,4.15
Metacritic User Score,Night Moves,3.45
Metacritic User Score,Reincarnated,1.9
Metacritic User Score,The Hollow Point,2.8
Metacritic User Score,Mississippi Grind,3.45
Metacritic User Score,Moonlight,3.55
Metacritic User Score,17 Again,2.95
Metacritic User Score,Here Alone,3.2
Metacritic User Score,Kill the Irishman,3.35
Metacritic User Score,Left Behind,1.3
Metacritic User Score,World Trade Center,2.8
Metacritic User Score,Into the Wild,4.05
Metacritic User Score,Safe House,3.35
Metacritic User Score,Life as We Know It,2.8
Metacritic User Score,Big Stone Gap,2.05
Metacritic User Score,A Kind of Murder,2.8
Metacritic User Score,Life of Crime,3.2
Metacritic User Score,The Founder,3.7
Metacritic User Score,Young Adult,3.25
Metacritic User Score,Captain Fantastic,3.9
Metacritic User Score,Our Idiot Brother,3.2
Metacritic User Score,The Fundamentals of Caring,4.25
Metacritic User Score,Blue Valentine,3.5
Metacritic User Score,Barely Lethal,2.5
Metacritic User Score,Anesthesia,3.1
Metacritic User Score,The Meddler,3.05
Metacritic User Score,Dead Man Down,4.35
Metacritic User Score,Gimme Shelter,3.65
Metacritic User Score,Underworld: Rise of the Lycans,3.55
Metacritic User Score,Fun with Dick & Jane,2.75
Metacritic User Score,Accepted,4.0
Metacritic User Score,Yes Man,3.8
Metacritic User Score,Tenacious D in The Pick of Destiny,3.6
Metacritic User Score,Middle Men,4.3
Metacritic User Score,Letters to Juliet,3.15
Metacritic User Score,The Edge of Seventeen,3.8
Metacritic User Score,American Ultra,3.05
Metacritic User Score,The Squid and the Whale,3.7
Metacritic User Score,Bedtime Stories,2.6
Metacritic User Score,Bolt,4.1
Metacritic User Score,The Brave One,3.45
Metacritic User Score,The Break-Up,3.7
Metacritic User Score,The Brothers Grimm,3.65
Metacritic User Score,Nights in Rodanthe,2.3
Metacritic User Score,Nowhere Boy,3.65
Metacritic User Score,Becoming Jane,3.45
Metacritic User Score,Casino Royale,4.25
Metacritic User Score,Charlie and the Chocolate Factory,3.35
Metacritic User Score,Chicken Little,2.65
Metacritic User Score,Click,3.3
Metacritic User Score,Cloverfield,3.2
Metacritic User Score,Evan Almighty,2.35
Metacritic User Score,Angels & Demons,3.15
Metacritic User Score,The Da Vinci Code,3.0
Metacritic User Score,Sherlock Holmes,3.7
Metacritic User Score,Spider-Man 3,3.3
Metacritic User Score,Superbad,4.0
Metacritic User Score,Superman Returns,3.45
Metacritic User Score,Teenage Mutant Ninja Turtles,3.45
Metacritic User Score,The Adventures of Sharkboy and Lavagirl,2.25
Metacritic User Score,The Amityville Horror,3.95
Metacritic User Score,The Final Destination,2.45
Metacritic User Score,The Pink Panther,3.05
Metacritic User Score,The Princess and the Frog,3.7
Metacritic User Score,The Pursuit of Happyness,3.6
Metacritic User Score,The Time Traveler's Wife,3.95
Metacritic User Score,V for Vendetta,3.8
